arch,bin,func,depth
aarch64,mkdir,dbg.mkancesdirs,0
aarch64,chroot,dbg.main,0
aarch64,mkdir,dbg.rpl_fcntl,0
aarch64,mkdir,sym.xcalloc,2
aarch64,mkdir,sym.__do_global_dtors_aux,4
aarch64,chroot,dbg.parse_additional_groups,0
aarch64,mkdir,dbg.set_program_name,0
aarch64,chroot,sym.xcalloc,2
aarch64,mkdir,dbg.quotearg_style,3
aarch64,chroot,dbg.set_program_name,0
aarch64,chroot,sym.quotearg_n_custom,3
aarch64,chroot,sym.xreallocarray,0
aarch64,mkdir,dbg.printf_parse,0
aarch64,mkdir,sym.quotearg_char_mem,2
aarch64,chroot,dbg.close_stream,0
aarch64,chroot,sym.deregister_tm_clones,2
aarch64,mkdir,sym.quotearg_n_style_mem,3
aarch64,chroot,dbg.quotearg_custom,3
aarch64,chroot,dbg.xirealloc,2
aarch64,chroot,dbg.version_etc_ar,4
aarch64,chroot,dbg.version_etc_arn,0
aarch64,chroot,dbg.locale_charset,2
aarch64,chroot,dbg.xstrtoul,0
aarch64,chroot,dbg.rpl_fclose,0
aarch64,chroot,sym.xicalloc,2
aarch64,chroot,dbg.xstrdup,2
aarch64,chroot,dbg.rpl_fflush,2
aarch64,chroot,sym.quotearg_n_style_mem,3
aarch64,chroot,dbg.quotearg_style_mem,3
aarch64,chroot,dbg.xgetgroups,2
aarch64,chroot,dbg.x2realloc,0
aarch64,chroot,sym.quotearg_n_style,3
aarch64,chroot,sym.register_tm_clones,2
aarch64,chroot,dbg.xpalloc,0
aarch64,chroot,sym.call_weak_fn,2
aarch64,chroot,dbg.quotearg_style,3
aarch64,chroot,dbg.xzalloc,2
aarch64,chroot,dbg.version_etc,0
aarch64,chroot,sym.quotearg_char_mem,2
aarch64,chroot,sym.gettext_quote.part.0,0
aarch64,chroot,sym.xrealloc,2
aarch64,chroot,dbg.xinmalloc,2
aarch64,chroot,dbg.quotearg_alloc_mem,2
aarch64,chroot,dbg.xizalloc,2
aarch64,chroot,dbg.ximemdup0,2
aarch64,chroot,dbg.quotearg_custom_mem,3
aarch64,chroot,dbg.xcharalloc,2
aarch64,chroot,sym.quotearg_char,2
aarch64,chroot,sym.__do_global_dtors_aux,4
aarch64,chroot,sym.set_custom_quoting,2
aarch64,chroot,dbg.xstrtoumax,0
aarch64,chroot,dbg.ximemdup,2
aarch64,chroot,dbg.quotearg_free,4
aarch64,chroot,dbg.xnmalloc,2
aarch64,chroot,sym.quotearg_n_custom_mem,3
aarch64,chroot,dbg.quotearg_n_options,6
aarch64,chroot,sym.ximalloc,2
aarch64,chroot,dbg.parse_with_separator,0
aarch64,chroot,dbg.quotearg_colon,2
aarch64,chroot,dbg.quotearg_n_style_colon,3
aarch64,chroot,dbg.mgetgroups,0
aarch64,chroot,dbg.quotearg_buffer_restyled,0
aarch64,chroot,sym.xmalloc,2
aarch64,chroot,dbg.quotearg_colon_mem,2
aarch64,chroot,sym.xireallocarray,2
aarch64,chroot,dbg.rpl_fseeko,4
aarch64,chroot,sym.x2nrealloc,0
aarch64,chroot,dbg.parse_user_spec,0
aarch64,chroot,sym.parse_user_spec_warn,0
aarch64,chroot,sym.xmemdup,2
aarch64,chroot,dbg.umaxtostr,2
aarch64,chroot,dbg.hard_locale,4
aarch64,chroot,dbg.usage,0
aarch64,chroot,dbg.xnrealloc,0
aarch64,numfmt,dbg.ximemdup,2
aarch64,numfmt,dbg.version_etc,0
aarch64,numfmt,dbg.process_line,0
aarch64,numfmt,sym.__floatditf,3
aarch64,numfmt,dbg.xzalloc,2
aarch64,numfmt,sym.__divtf3,0
aarch64,numfmt,sym.version_etc_va,4
aarch64,numfmt,dbg.quotearg_buffer_restyled,0
aarch64,numfmt,dbg.locale_charset,2
aarch64,numfmt,sym.__netf2,0
aarch64,numfmt,sym.register_tm_clones,2
aarch64,numfmt,dbg.xcharalloc,2
aarch64,numfmt,dbg.argmatch_invalid,2
aarch64,numfmt,dbg.quotearg_colon,2
aarch64,numfmt,dbg.unit_to_umax,0
aarch64,numfmt,sym.quotearg_n_custom,3
aarch64,numfmt,dbg.hard_locale,4
aarch64,numfmt,sym.gettext_quote.part.0,0
aarch64,numfmt,sym.quotearg_n_custom_mem,3
aarch64,numfmt,sym.quotearg_n_style_mem,3
aarch64,numfmt,dbg.ximemdup0,2
aarch64,numfmt,sym.ximalloc,2
aarch64,numfmt,dbg.quotearg_alloc_mem,2
aarch64,numfmt,dbg.xpalloc,0
aarch64,numfmt,sym.xcalloc,2
aarch64,numfmt,dbg.close_stdout,0
aarch64,numfmt,dbg.xnmalloc,2
aarch64,numfmt,dbg.rpl_mbrtowc,2
aarch64,numfmt,dbg.set_fields,0
aarch64,numfmt,dbg.process_field,0
aarch64,numfmt,sym.__do_global_dtors_aux,4
aarch64,numfmt,sym.__floatunditf,3
aarch64,numfmt,dbg.quotearg_style_mem,3
aarch64,numfmt,sym.xireallocarray,2
aarch64,numfmt,sym.x2nrealloc,0
aarch64,numfmt,dbg.quotearg_style,3
aarch64,numfmt,dbg.xizalloc,2
aarch64,numfmt,dbg.quotearg_free,4
aarch64,numfmt,dbg.xstrdup,2
aarch64,numfmt,dbg.quotearg_n_options,6
aarch64,numfmt,dbg.__xargmatch_internal,0
aarch64,numfmt,sym.__letf2,0
aarch64,numfmt,sym.xrealloc,2
aarch64,numfmt,dbg.close_stream,0
aarch64,numfmt,sym.__floatunsitf,2
aarch64,numfmt,sym.quotearg_n_style,3
aarch64,numfmt,dbg.xinmalloc,2
aarch64,numfmt,sym.__subtf3,0
aarch64,numfmt,dbg.xstrtol,0
aarch64,numfmt,sym.argmatch_exact,4
aarch64,numfmt,dbg.quotearg_custom,3
aarch64,numfmt,dbg.usage,0
aarch64,getlimits,sym.__sfp_handle_exceptions,2
aarch64,getlimits,dbg.version_etc_arn,0
aarch64,numfmt,dbg.xstrtoumax,0
aarch64,getlimits,dbg.xirealloc,2
aarch64,numfmt,dbg.quotearg_custom_mem,3
aarch64,getlimits,dbg.print_DBL,2
aarch64,getlimits,dbg.version_etc_ar,4
aarch64,getlimits,dbg.x2realloc,0
aarch64,numfmt,dbg.main,0
aarch64,getlimits,dbg.usage,0
aarch64,numfmt,dbg.argmatch,7
aarch64,getlimits,dbg.quotearg_colon,2
aarch64,getlimits,dbg.parse_gnu_standard_options_only,0
aarch64,numfmt,dbg.rpl_fflush,2
aarch64,getlimits,dbg.quotearg_n_style_colon,3
aarch64,numfmt,dbg.argmatch_valid,0
aarch64,getlimits,dbg.rpl_fseeko,4
aarch64,numfmt,dbg.xnrealloc,0
aarch64,getlimits,sym.xicalloc,2
aarch64,getlimits,sym.__lttf2,0
aarch64,numfmt,sym.call_weak_fn,2
aarch64,getlimits,dbg.quotearg_colon_mem,2
aarch64,numfmt,sym.xreallocarray,0
aarch64,getlimits,dbg.ftoastr,4
aarch64,getlimits,dbg.locale_charset,2
aarch64,numfmt,sym.__addtf3,0
aarch64,getlimits,sym.register_tm_clones,2
aarch64,numfmt,sym.__fixtfdi,0
aarch64,numfmt,sym.xmemdup,2
aarch64,numfmt,dbg.rpl_fclose,0
aarch64,getlimits,dbg.xpalloc,0
aarch64,numfmt,sym.__sfp_handle_exceptions,2
aarch64,getlimits,sym.xcalloc,2
aarch64,numfmt,sym.set_custom_quoting,2
aarch64,getlimits,dbg.version_etc,0
aarch64,numfmt,sym.xmalloc,2
aarch64,getlimits,sym.xrealloc,2
aarch64,numfmt,dbg.version_etc_arn,0
aarch64,numfmt,dbg.simple_strtod_int,0
aarch64,getlimits,dbg.xinmalloc,2
aarch64,numfmt,dbg.xirealloc,2
aarch64,getlimits,dbg.xzalloc,2
aarch64,numfmt,dbg.x2realloc,0
aarch64,numfmt,dbg.rpl_fseeko,4
aarch64,getlimits,sym.call_weak_fn,2
aarch64,getlimits,dbg.xizalloc,2
aarch64,numfmt,dbg.argmatch_to_argument,4
aarch64,numfmt,sym.deregister_tm_clones,2
aarch64,numfmt,dbg.add_range_pair,2
aarch64,numfmt,dbg.quotearg_n_style_colon,3
aarch64,numfmt,sym.xicalloc,2
aarch64,numfmt,dbg.quotearg_colon_mem,2
aarch64,df,sym.xmalloc,2
aarch64,numfmt,sym.__floatsitf,2
aarch64,df,dbg.rpl_fclose,0
aarch64,df,dbg.rpl_asprintf,2
aarch64,numfmt,sym.__multf3,0
aarch64,numfmt,dbg.version_etc_ar,4
aarch64,getlimits,dbg.quotearg_buffer_restyled,0
aarch64,getlimits,dbg.xstrdup,2
aarch64,numfmt,sym.__extenddftf2,6
aarch64,numfmt,dbg.ambsalign,3
aarch64,getlimits,dbg.xcharalloc,2
aarch64,getlimits,sym.quotearg_n_custom,3
aarch64,getlimits,dbg.print_LDBL,2
aarch64,getlimits,dbg.ximemdup0,2
aarch64,getlimits,dbg.xnmalloc,2
aarch64,numfmt,dbg.mbsalign,0
aarch64,getlimits,dbg.close_stdout,0
aarch64,numfmt,dbg.set_program_name,0
aarch64,df,dbg.quotearg_buffer_restyled,0
aarch64,getlimits,dbg.quotearg_custom,3
aarch64,numfmt,sym.quotearg_char_mem,2
aarch64,numfmt,sym.quotearg_char,2
aarch64,df,dbg.rpl_fflush,2
aarch64,df,sym.ximalloc,2
aarch64,df,dbg.argmatch,7
aarch64,getlimits,dbg.setlocale_null_r,0
aarch64,numfmt,sym.__gttf2,0
aarch64,getlimits,dbg.rpl_fclose,0
aarch64,numfmt,dbg.setlocale_null_r,0
aarch64,getlimits,sym.ximalloc,2
aarch64,df,dbg.hash_clear,7
aarch64,df,dbg.argmatch_valid,0
aarch64,getlimits,dbg.dtoastr,4
aarch64,df,dbg.unescape_tab,0
aarch64,getlimits,sym.__do_global_dtors_aux,4
aarch64,getlimits,dbg.rpl_fflush,2
aarch64,getlimits,dbg.parse_long_options,0
aarch64,getlimits,sym.quotearg_n_style_mem,3
aarch64,getlimits,dbg.main,2
aarch64,df,dbg.xcharalloc,2
aarch64,df,dbg.quotearg_alloc_mem,2
aarch64,getlimits,dbg.quotearg_style_mem,3
aarch64,getlimits,sym.xmalloc,2
aarch64,df,dbg.triple_compare_ino_str,3
aarch64,getlimits,sym.quotearg_n_style,3
aarch64,df,dbg.printf_parse,0
aarch64,getlimits,sym.xireallocarray,2
aarch64,false,dbg.xcharalloc,2
aarch64,df,dbg.hard_locale,4
aarch64,getlimits,dbg.quotearg_style,3
aarch64,df,dbg.quotearg_colon_mem,2
aarch64,false,sym.xrealloc,2
aarch64,getlimits,sym.x2nrealloc,0
aarch64,df,sym.quotearg_n_style_mem,3
aarch64,false,sym.quotearg_n_style,3
aarch64,df,dbg.hash_lookup,6
aarch64,df,dbg.setlocale_null_r,0
aarch64,getlimits,dbg.set_program_name,0
aarch64,false,dbg.xinmalloc,2
aarch64,getlimits,sym.quotearg_char_mem,2
aarch64,df,dbg.xpalloc,0
aarch64,false,sym.set_custom_quoting,2
aarch64,getlimits,dbg.ximemdup,2
aarch64,false,dbg.xzalloc,2
aarch64,df,dbg.usage,0
aarch64,df,sym.hash_get_max_bucket_length,7
aarch64,df,sym.compute_bucket_size.isra.0,0
aarch64,getlimits,sym.quotearg_char,2
aarch64,false,dbg.quotearg_custom,3
aarch64,getlimits,dbg.hard_locale,4
aarch64,df,dbg.rpl_mbrtowc,2
aarch64,df,sym.xrealloc,2
aarch64,df,dbg.check_tuning,0
aarch64,df,dbg.human_options,0
aarch64,getlimits,sym.__eqtf2,0
aarch64,df,dbg.locale_charset,2
aarch64,df,dbg.hash_free,0
aarch64,getlimits,sym.set_custom_quoting,2
aarch64,df,dbg.open_safer,2
aarch64,df,dbg.hash_rehash,0
aarch64,getlimits,dbg.close_stream,0
aarch64,getlimits,dbg.quotearg_alloc_mem,2
aarch64,getlimits,dbg.xnrealloc,0
aarch64,df,sym.__floatunditf,3
aarch64,getlimits,sym.xreallocarray,0
aarch64,getlimits,sym.version_etc_va,4
aarch64,getlimits,dbg.quotearg_custom_mem,3
aarch64,df,dbg.gl_scratch_buffer_grow,2
aarch64,df,sym.x2nrealloc,0
aarch64,getlimits,dbg.ldtoastr,4
aarch64,df,dbg.hash_initialize,0
aarch64,df,sym.xcalloc,2
aarch64,getlimits,dbg.rpl_mbrtowc,2
aarch64,getlimits,dbg.print_FLT,2
aarch64,df,sym.__fixunstfdi,0
aarch64,df,dbg.replace_invalid_chars,0
aarch64,getlimits,dbg.decimal_absval_add_one,4
aarch64,getlimits,dbg.quotearg_free,4
aarch64,df,dbg.human_readable,0
aarch64,df,dbg.printf_fetchargs,3
aarch64,getlimits,sym.quotearg_n_custom_mem,3
aarch64,df,sym.set_custom_quoting,2
aarch64,getlimits,sym.gettext_quote.part.0,0
aarch64,df,sym.quotearg_n_custom,3
aarch64,df,dbg.hash_do_for_each,0
aarch64,getlimits,sym.xmemdup,2
aarch64,df,dbg.seen_file,2
aarch64,false,dbg.quotearg_buffer_restyled,0
aarch64,getlimits,dbg.quotearg_n_options,6
aarch64,false,dbg.setlocale_null_r,0
aarch64,df,dbg.hash_pjw,4
aarch64,getlimits,sym.deregister_tm_clones,2
aarch64,false,dbg.rpl_fclose,0
aarch64,df,sym.__letf2,0
aarch64,false,sym.ximalloc,2
aarch64,df,dbg.umaxtostr,2
aarch64,df,dbg.record_file,4
aarch64,df,sym.__floatunsitf,2
aarch64,df,sym.argmatch_exact,4
aarch64,df,sym.xicalloc,2
aarch64,df,dbg.rpl_fseeko,4
aarch64,false,dbg.close_stream,0
aarch64,false,dbg.xnrealloc,0
aarch64,df,dbg.rpl_vasprintf,3
aarch64,false,sym.xreallocarray,0
aarch64,df,dbg.hash_get_first,5
aarch64,false,dbg.ximemdup0,2
aarch64,false,sym.quotearg_n_style_mem,3
aarch64,df,dbg.hash_get_entries,0
aarch64,df,dbg.xinmalloc,2
aarch64,false,sym.xmalloc,2
aarch64,false,dbg.version_etc_ar,4
aarch64,false,sym.xireallocarray,2
aarch64,df,dbg.quotearg_custom_mem,3
aarch64,false,sym.x2nrealloc,0
aarch64,df,sym.xmemdup,2
aarch64,df,dbg.xnmalloc,2
aarch64,false,dbg.quotearg_style,3
aarch64,df,dbg.alloc_field,2
aarch64,false,dbg.quotearg_alloc_mem,2
aarch64,df,dbg.gl_scratch_buffer_grow_preserve,0
aarch64,df,sym.deregister_tm_clones,2
aarch64,df,sym.__sfp_handle_exceptions,2
aarch64,false,dbg.rpl_fflush,2
aarch64,df,dbg.quotearg_style,3
aarch64,df,sym.free_mount_entry,2
aarch64,df,dbg.hash_get_next,6
aarch64,false,sym.quotearg_char,2
aarch64,df,dbg.hash_find_entry,0
aarch64,false,dbg.quotearg_free,4
aarch64,false,sym.quotearg_n_custom_mem,3
aarch64,df,dbg.chdir_long,0
aarch64,false,dbg.ximemdup,2
aarch64,df,sym.version_etc_va,4
aarch64,false,sym.register_tm_clones,2
aarch64,df,dbg.hash_insert_if_absent,0
aarch64,false,sym.call_weak_fn,2
aarch64,false,dbg.quotearg_style_mem,3
aarch64,false,dbg.set_program_name,0
aarch64,false,sym.gettext_quote.part.0,0
aarch64,false,sym.xmemdup,2
aarch64,false,sym.quotearg_char_mem,2
aarch64,false,sym.version_etc_va,4
aarch64,false,dbg.rpl_mbrtowc,2
aarch64,false,dbg.quotearg_colon,2
aarch64,false,sym.deregister_tm_clones,2
aarch64,df,dbg.canonicalize_filename_mode,0
aarch64,df,dbg.last_component,6
aarch64,false,dbg.main,5
aarch64,df,dbg.xstrdup,2
aarch64,false,sym.quotearg_n_custom,3
aarch64,false,sym.xicalloc,2
aarch64,false,dbg.xnmalloc,2
aarch64,df,dbg.get_dev,0
aarch64,false,sym.__do_global_dtors_aux,4
aarch64,false,dbg.hard_locale,4
aarch64,df,dbg.quotearg_n_style_colon,3
aarch64,false,dbg.quotearg_colon_mem,2
aarch64,df,dbg.x2realloc,0
aarch64,false,dbg.version_etc_arn,0
aarch64,false,dbg.xirealloc,2
aarch64,false,dbg.x2realloc,0
aarch64,df,dbg.ambsalign,3
aarch64,df,dbg.xnrealloc,0
aarch64,false,dbg.xpalloc,0
aarch64,false,sym.xcalloc,2
aarch64,false,dbg.version_etc,0
aarch64,df,dbg.read_file_system_list,0
aarch64,false,dbg.close_stdout,0
aarch64,false,dbg.usage,0
aarch64,false,dbg.quotearg_custom_mem,3
aarch64,df,dbg.version_etc_ar,4
aarch64,false,dbg.locale_charset,2
aarch64,df,sym.quotearg_char_mem,2
aarch64,df,dbg.gl_scratch_buffer_dupfree,2
aarch64,false,dbg.quotearg_n_style_colon,3
aarch64,df,dbg.get_fs_usage,0
aarch64,false,dbg.rpl_fseeko,4
aarch64,false,dbg.xizalloc,2
aarch64,false,dbg.xstrdup,2
aarch64,df,dbg.quotearg_custom,3
aarch64,false,dbg.quotearg_n_options,6
aarch64,df,dbg.xgetcwd,2
aarch64,df,dbg.mbsnwidth,0
aarch64,df,dbg.ximemdup0,2
aarch64,df,dbg.hash_table_ok,0
aarch64,df,dbg.xstrtol_fatal,0
aarch64,df,dbg.hash_string,3
aarch64,df,sym.xireallocarray,2
aarch64,df,dbg.vasnprintf,0
aarch64,ginstall,dbg.main,0
aarch64,ginstall,sym.set_process_security_ctx,4
aarch64,df,dbg.close_stream,0
aarch64,ginstall,sym.xireallocarray,2
aarch64,df,dbg.replace_control_chars,0
aarch64,ginstall,dbg.transfer_entries,0
aarch64,ginstall,dbg.quotearg_custom,3
aarch64,df,dbg.xzalloc,2
aarch64,df,sym.xreallocarray,0
aarch64,ginstall,sym.xmalloc,2
aarch64,df,dbg.mdir_name,4
aarch64,ginstall,dbg.xpalloc,0
aarch64,df,dbg.quotearg_free,4
aarch64,ginstall,dbg.quotearg_style_mem,3
aarch64,df,sym.quotearg_n_custom_mem,3
aarch64,ginstall,dbg.hash_print_statistics,6
aarch64,ginstall,sym.quotearg_n_style,3
aarch64,df,dbg.xizalloc,2
aarch64,ginstall,dbg.savewd_finish,0
aarch64,df,dbg.restore_cwd,2
aarch64,ginstall,sym.make_ancestor,2
aarch64,df,dbg.ximemdup,2
aarch64,ginstall,dbg.hash_clear,7
aarch64,df,dbg.xstrtoumax,0
aarch64,ginstall,dbg.copy_internal,0
aarch64,ginstall,dbg.qcopy_acl,2
aarch64,ginstall,dbg.xinmalloc,2
aarch64,ginstall,sym.quotearg_char_mem,2
aarch64,df,dbg.fd_safer,2
aarch64,ginstall,sym.gettext_quote.part.0,0
aarch64,ginstall,dbg.savedir,3
aarch64,df,sym.__multf3,0
aarch64,ginstall,dbg.streamsavedir,0
aarch64,df,dbg.quotearg_style_mem,3
aarch64,ginstall,dbg.try_tempname_len,0
aarch64,ginstall,dbg.close_stdout,0
aarch64,df,dbg.free_cwd,2
aarch64,df,dbg.base_len,3
aarch64,ginstall,dbg.quotearg_colon_mem,2
aarch64,df,sym.quotearg_n_style,3
aarch64,df,dbg.close_stdout,0
aarch64,df,dbg.hash_remove,9
aarch64,df,sym.call_weak_fn,2
aarch64,ginstall,dbg.full_read,5
aarch64,ginstall,dbg.xstrdup,2
aarch64,ginstall,dbg.version_etc_ar,4
aarch64,df,dbg.set_program_name,0
aarch64,ginstall,dbg.dir_name,2
aarch64,df,sym.gettext_quote.part.0,0
aarch64,ginstall,dbg.hash_get_next,6
aarch64,ginstall,dbg.rpl_fcntl,0
aarch64,df,sym.__divtf3,0
aarch64,df,sym.register_tm_clones,2
aarch64,df,sym.dir_len,3
aarch64,ginstall,dbg.areadlink_with_size,0
aarch64,ginstall,dbg.rpl_fseeko,4
aarch64,df,dbg.find_mount_point,0
aarch64,df,dbg.get_header,0
aarch64,ginstall,dbg.xcharalloc,2
aarch64,df,dbg.hash_print_statistics,6
aarch64,df,dbg.quotearg_colon,2
aarch64,df,dbg.version_etc_arn,0
aarch64,ginstall,dbg.set_acl,2
aarch64,df,dbg.__xargmatch_internal,0
aarch64,ginstall,sym.xreallocarray,0
aarch64,df,dbg.xirealloc,2
aarch64,df,dbg.argmatch_invalid,2
aarch64,ginstall,dbg.src_info_init,2
aarch64,df,dbg.hash_insert,2
aarch64,df,dbg.dir_name,2
aarch64,df,dbg.transfer_entries,0
aarch64,ginstall,dbg.__xargmatch_internal,0
aarch64,ginstall,sym.dir_len,3
aarch64,ginstall,dbg.version_etc,0
aarch64,ginstall,dbg.x2realloc,0
aarch64,ginstall,dbg.quotearg_free,4
aarch64,ginstall,sym.quotearg_n_custom_mem,3
aarch64,ginstall,dbg.opendir_safer,5
aarch64,df,dbg.mbsalign,0
aarch64,ginstall,dbg.opendirat,4
aarch64,df,dbg.version_etc,0
aarch64,ginstall,dbg.quotearg_n_options,6
aarch64,df,sym.__netf2,0
aarch64,ginstall,dbg.triple_compare,2
aarch64,ginstall,sym.ximalloc,2
aarch64,ginstall,sym.announce_mkdir,2
aarch64,df,dbg.decode_output_arg,0
aarch64,ginstall,dbg.hash_table_ok,0
aarch64,df,dbg.rpl_fcntl,0
aarch64,ginstall,dbg.renameatu,0
aarch64,ginstall,sym.set_custom_quoting,2
aarch64,df,dbg.argmatch_to_argument,4
aarch64,ginstall,dbg.savewd_process_files,0
aarch64,df,dbg.main,0
aarch64,ginstall,dbg.mode_adjust,0
aarch64,ginstall,dbg.copy_acl,4
aarch64,ginstall,dbg.safe_write,3
aarch64,df,dbg.quotearg_n_options,6
aarch64,df,sym.quotearg_char,2
aarch64,ginstall,dbg.qset_acl,2
aarch64,df,sym.__do_global_dtors_aux,4
aarch64,ginstall,dbg.emit_verbose,2
aarch64,df,dbg.save_cwd,2
aarch64,ginstall,sym.deregister_tm_clones,2
aarch64,ginstall,dbg.hash_init,2
aarch64,ginstall,dbg.fdutimensat,0
aarch64,ginstall,dbg.check_tuning,0
aarch64,ginstall,sym.x2nrealloc,0
aarch64,ginstall,dbg.quotearg_colon,2
aarch64,ginstall,dbg.hash_find_entry,0
aarch64,ginstall,dbg.remember_copied,4
aarch64,ginstall,sym.xcalloc,2
aarch64,ginstall,dbg.set_file_security_ctx,2
aarch64,ginstall,dbg.xnrealloc,0
aarch64,ginstall,dbg.hash_pjw,4
aarch64,ginstall,sym.xrealloc,2
aarch64,ginstall,dbg.hash_insert_if_absent,0
aarch64,ginstall,dbg.mdir_name,4
aarch64,ginstall,dbg.src_to_dest_compare,2
aarch64,ginstall,sym.argmatch_exact,4
aarch64,ginstall,dbg.target_directory_operand,4
aarch64,ginstall,dbg.xzalloc,2
aarch64,ginstall,dbg.hash_get_first,5
aarch64,ginstall,dbg.record_file,4
aarch64,ginstall,dbg.close_stdin,0
aarch64,ginstall,dbg.xizalloc,2
aarch64,ginstall,dbg.printf_fetchargs,3
aarch64,ginstall,dbg.usage,0
aarch64,ginstall,dbg.rpl_vfprintf,5
aarch64,ginstall,dbg.xalignalloc,2
aarch64,ginstall,dbg.argmatch,7
aarch64,ginstall,dbg.try_nocreate,2
aarch64,ginstall,dbg.xnmalloc,2
aarch64,ginstall,sym.compute_bucket_size.isra.0,0
aarch64,ginstall,dbg.argmatch_to_argument,4
aarch64,ginstall,dbg.set_permissions,2
aarch64,ginstall,dbg.force_linkat,0
aarch64,ginstall,dbg.areadlinkat_with_size,0
aarch64,ginstall,dbg.freadahead,4
aarch64,ginstall,sym.xmemdup,2
aarch64,ginstall,dbg.safe_read,3
aarch64,ginstall,dbg.prog_fprintf,2
aarch64,ginstall,dbg.open_safer,2
aarch64,whoami,sym.xireallocarray,2
aarch64,whoami,sym.call_weak_fn,2
aarch64,ginstall,dbg.printf_parse,0
aarch64,whoami,dbg.parse_gnu_standard_options_only,0
aarch64,whoami,sym.x2nrealloc,0
aarch64,whoami,sym.register_tm_clones,2
aarch64,ginstall,dbg.locale_charset,2
aarch64,ginstall,dbg.xirealloc,2
aarch64,whoami,dbg.set_program_name,0
aarch64,whoami,dbg.quotearg_style,3
aarch64,ginstall,dbg.install_file_in_file,0
aarch64,whoami,dbg.quotearg_alloc_mem,2
aarch64,whoami,dbg.rpl_fseeko,4
aarch64,ginstall,dbg.mode_create_from_ref,2
aarch64,ginstall,dbg.hash_remove,9
aarch64,ginstall,dbg.strmode,2
aarch64,ginstall,dbg.force_symlinkat,0
aarch64,ginstall,dbg.find_backup_file_name,2
aarch64,whoami,dbg.quotearg_free,4
aarch64,ginstall,dbg.gen_tempname,2
aarch64,whoami,dbg.ximemdup,2
aarch64,whoami,sym.deregister_tm_clones,2
aarch64,whoami,dbg.setlocale_null_r,0
aarch64,ginstall,dbg.make_dir_parents,0
aarch64,whoami,dbg.quotearg_style_mem,3
aarch64,ginstall,sym.xicalloc,2
aarch64,whoami,sym.__do_global_dtors_aux,4
aarch64,ginstall,fcn.00014c18,0
aarch64,whoami,dbg.close_stream,0
aarch64,ginstall,sym.process_dir,2
aarch64,whoami,sym.gettext_quote.part.0,0
aarch64,whoami,sym.xmemdup,2
aarch64,ginstall,dbg.mode_compile,0
aarch64,whoami,sym.quotearg_char_mem,2
aarch64,whoami,sym.version_etc_va,4
aarch64,whoami,dbg.quotearg_custom_mem,3
aarch64,vdir,dbg.sighandler,2
aarch64,whoami,dbg.rpl_mbrtowc,2
aarch64,vdir,sym.mpsort_with_tmp.part.0,0
aarch64,whoami,dbg.quotearg_colon,2
aarch64,vdir,dbg.rev_strcmp_df_width,0
aarch64,vdir,dbg.xinmalloc,2
aarch64,whoami,dbg.quotearg_n_style_colon,3
aarch64,vdir,dbg.strcmp_df_btime,3
aarch64,whoami,dbg.rpl_fflush,2
aarch64,whoami,sym.xicalloc,2
aarch64,vdir,sym.format_user_or_group,5
aarch64,whoami,dbg.xnmalloc,2
aarch64,vdir,dbg.file_prefixlen,0
aarch64,whoami,sym.quotearg_n_custom_mem,3
aarch64,vdir,sym.quotearg_n_custom_mem,3
aarch64,whoami,dbg.version_etc_arn,0
aarch64,vdir,sym.strcmp_mtime,2
aarch64,vdir,dbg.xstrcoll_ctime,2
aarch64,whoami,dbg.xirealloc,2
aarch64,vdir,sym.print_file_name_and_frills.isra.0,6
aarch64,vdir,dbg.set_program_name,0
aarch64,whoami,dbg.x2realloc,0
aarch64,vdir,dbg.tzalloc,4
aarch64,vdir,dbg.is_colored,0
aarch64,whoami,dbg.usage,0
aarch64,vdir,dbg.quote_name_width,2
aarch64,whoami,dbg.xpalloc,0
aarch64,whoami,sym.xcalloc,2
aarch64,vdir,dbg.sort_files,0
aarch64,whoami,dbg.version_etc,0
aarch64,vdir,dbg.indent,0
aarch64,vdir,dbg.xstrcoll_df_version,0
aarch64,whoami,dbg.quotearg_colon_mem,2
aarch64,vdir,sym.__floatunsitf,2
aarch64,whoami,dbg.locale_charset,2
aarch64,whoami,sym.set_custom_quoting,2
aarch64,vdir,dbg.process_signals,5
aarch64,whoami,dbg.parse_long_options,0
aarch64,vdir,dbg.print_name_with_quoting,0
aarch64,whoami,dbg.xizalloc,2
aarch64,vdir,sym.xrealloc,2
aarch64,whoami,dbg.xstrdup,2
aarch64,vdir,dbg.mdir_name,4
aarch64,whoami,dbg.quotearg_n_options,6
aarch64,vdir,dbg.quotearg_colon,2
aarch64,ginstall,dbg.quotearg_buffer_restyled,0
aarch64,vdir,dbg.xstrcoll_atime,2
aarch64,whoami,dbg.xcharalloc,2
aarch64,vdir,dbg.getgidbyname,5
aarch64,whoami,dbg.main,0
aarch64,vdir,sym.rev_strcmp_atime,2
aarch64,ginstall,sym.hash_get_max_bucket_length,7
aarch64,whoami,sym.xrealloc,2
aarch64,vdir,dbg.xnumtoumax,0
aarch64,ginstall,sym.get_version,3
aarch64,whoami,sym.quotearg_n_style,3
aarch64,whoami,dbg.xinmalloc,2
aarch64,whoami,dbg.xzalloc,2
aarch64,vdir,dbg.human_readable,0
aarch64,whoami,dbg.quotearg_custom,3
aarch64,vdir,dbg._obstack_memory_used,4
aarch64,vdir,dbg.rev_strcmp_df_ctime,3
